Document URL,Company,Standard Metric Name,New standard metric?,Name in the text,Raw value,Scaled value,Scale/unit,Period,Definition,Quote/context,segment_type,is_definition_only,value_context,detection_difficulty,period_start,period_end,duplicate_group
http://edgar.secdatabase.com/1091/119312518267302/filing-main.htm,Farfetch Limited,Not a customer metric,,Order Contribution Margin, 44 ,44%,percent,2016,,"The chart below illustrates the Order Contribution Margin attributable to our new and existing consumers along with their overall Order Contribution Margin on the Farfetch Marketplace in each of the years ended December 31, 2015, 2016 and 2017. As we have increased the proportion of our business derived from existing consumers, driven by higher retention rates and order frequency, we have also seen a corresponding increase in our blended Order Contribution Margin attributable to our Marketplace over time, driving the overall Platform Order Contribution Margin.

 <p style=""margin-top:0pt; margin-bottom:0pt; font-size:10pt; font-family:ARIAL"" align=""center""><b><u>Marketplace Order Contribution Margin (% Adjusted Marketplace Revenue)</u> </b></p><p style=""font-size:12pt;margin-top:0pt;margin-bottom:0pt"">&nbsp;</p><p style=""font-size:0pt;margin-top:0pt;margin-bottom:0pt"">&nbsp;</p><p style=""margin-top:0pt;margin-bottom:0pt"" align=""center"">


<img src=""g607688g09d00.jpg"" alt=""LOGO"">
 </p>",,,,,,,G019:dup
http://edgar.secdatabase.com/1091/119312518267302/filing-main.htm,Farfetch Limited,,Not a customer metric,up, 44 , 0 ,percent,12/31/17,,"As of December 31, 2017, we had 935,772 Active Consumers, up 43.6% since December 31, 2016. As of December 31, 2016, we had 651,674 Active Consumers, up 56.8% since December 31, 2015.",,,,,,,
http://edgar.secdatabase.com/1091/119312518267302/filing-main.htm,Farfetch Limited,,Not a customer metric,up, 57 , 1 ,percent,12/31/16,,"As of December 31, 2017, we had 935,772 Active Consumers, up 43.6% since December 31, 2016. As of December 31, 2016, we had 651,674 Active Consumers, up 56.8% since December 31, 2015.",,,,,,,
https://www.sec.gov/Archives/edgar/data/1580560/000119312526067540/,Flywire Corp,cm_net_revenue_retention,,,114%,114,%,,,<mark>114%</mark>,text,,,,,,
https://www.sec.gov/Archives/edgar/data/1580560/000119312526067540/,Flywire Corp,cm_net_revenue_retention,,,125%,125,%,,,<mark>125%</mark>,text,,,,,,
https://www.sec.gov/Archives/edgar/data/1580560/000119312526067540/,Flywire Corp,cm_net_revenue_retention,,,110%,110,%,,,<mark>110%</mark>,text,,,,,,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_large_customers_period_end,,,383,383,other,2020-01-31,,<mark>383</mark>,table,,,,2020-01-31,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_large_customers_period_end,,,283,283,other,2020-01-31,,<mark>283</mark>,table,,,,2020-01-31,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_large_customers_period_end,,,173,173,other,2020-01-31,,<mark>173</mark>,table,,,,2020-01-31,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_large_customers_period_end,,,219,219,other,,,<mark>219</mark>,table,,,,,,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_net_revenue_retention,,,148%,148,%,2020-01-01 to 2020-12-31,,<mark>148%</mark>,text,,,,2020-01-01,2020-12-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_net_revenue_retention,,,152%,152,%,2021-07-31,,<mark>152%</mark>,text,,,,2021-07-31,2021-07-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_net_revenue_retention,,,153%,153,%,2020-07-31,,<mark>153%</mark>,text,,,,2020-07-31,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_large_customers_period_end,,,219,219,other,2020-07-31,,<mark>219</mark>,text,,,,2020-07-31,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_large_customers_period_end,,,15,15,other,2020-07-31,,<mark>15</mark>,text,,,,2020-07-31,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_large_customers_period_end,,,383,383,other,2020-07-31,,<mark>383</mark>,text,,,,2020-07-31,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_large_customers_period_end,,,27,27,other,2020-07-31,,<mark>27</mark>,text,,,,2020-07-31,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_customers_period_end,,,"2,126",2126,count,2020-07-31,,"<mark>2,126</mark>",text,,,,2020-07-31,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_customers_period_end,,,"2,745",2745,count,2020-01-31,,"<mark>2,745</mark>",text,,,,2020-01-31,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_customers_period_end,,,"1,662",1662,count,2020-01-31,,"<mark>1,662</mark>",text,,,,2020-01-31,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_large_customers_period_end,,,20,20,other,2020-01-31,,<mark>20</mark>,text,,,,2020-01-31,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_large_customers_period_end,,,31,31,other,2020-01-31,,<mark>31</mark>,text,,,,2020-01-31,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_large_customers_period_end,,,11,11,other,2020-01-31,,<mark>11</mark>,text,,,,2020-01-31,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_customers_period_end,,,"3,632",3632,count,2020-07-31,,"<mark>3,632</mark>",text,,,,2020-07-31,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_large_customers_period_end,,,283,283,%,2020-07-31,,<mark>283</mark>,text,,,,2020-07-31,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_net_revenue_retention,,,152,152,%,2021-01-31,,<mark>152</mark>,table,,,,2021-01-31,2021-01-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_net_revenue_retention,,,179,179,%,2020-07-31,,<mark>179</mark>,table,,,,2020-07-31,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_net_revenue_retention,,,148,148,%,2021-01-31,,<mark>148</mark>,table,,,,2021-01-31,2021-01-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_large_customers_period_end,,,173,173,%,2020-07-31,,<mark>173</mark>,text,,,,2020-07-31,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_large_customers_period_end,,,383,383,%,2020-07-31,,<mark>383</mark>,text,,,,2020-07-31,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_revenue_concentration,,,11%,11,%,2021-02-01 to 2021-07-31,,<mark>11%</mark>,text,,,,2021-02-01,2021-07-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_revenue_concentration,,,27%,27,%,2021-02-01 to 2021-07-31,,<mark>27%</mark>,text,,,,2021-02-01,2021-07-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_revenue_concentration,,,16%,16,%,2021-02-01 to 2021-07-31,,<mark>16%</mark>,text,,,,2021-02-01,2021-07-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_large_customers_period_end,,,27,27,other,2020-01-31,,<mark>27</mark>,text,,,,2020-01-31,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_gross_revenue_retention,,,97%,97,%,,,<mark>97%</mark>,text,,,,,,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_customers_period_end,,,"2,745",2745,count,2020-01-31,,"<mark>2,745</mark>",text,,,,2020-01-31,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_customers_period_end,,,"1,662",1662,count,2020-01-31,,"<mark>1,662</mark>",text,,,,2020-01-31,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_gross_revenue_retention,,,97%,97,%,,,<mark>97%</mark>,text,,,,,,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/,Gitlab Inc.,cm_customers_period_end,,,30,30,other,,,<mark>30</mark>,text,,,,,,
https://www.sec.gov/Archives/edgar/data/1653482/000162828021019971/gitlab-sx1a3.htm,Gitlab Inc.,cm_active_customers_total,,"11,000","11,000",11000.0,count,,,"11,000",text,,,hard,,,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_net_revenue_retention,,161,161,161.0,%,30-Jun-20,,161,table,,,hard,2020-01-01,2020-06-30,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_net_revenue_retention,,155,155,155.0,%,30-Jun-20,,155,table,,,hard,2020-01-01,2020-06-30,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_customers_period_end,,112,112,112.0,count,31-Dec-17,,112,table,,,hard,,2017-12-31,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_customers_period_end,,139,139,139.0,count,31-Dec-18,,139,table,,,hard,,2018-12-31,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_customers_period_end,,175,175,175.0,count,31-Dec-19,,175,table,,,hard,,2019-12-31,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_net_revenue_retention,,182,182,182.0,%,,,182,table,,,hard,,,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_customers_period_end,,43,243,243.0,count,31-Dec-19,,43,table,,,hard,,2019-12-31,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_customers_period_end,,251,251,251.0,count,30-Jun-20,,251,table,,,hard,,2020-06-30,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_revenue_per_customer,,10.3,10.3,10.3,$,31-Dec-17,,10.3,table,,,hard,,2017-12-31,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_revenue_per_customer,,13.7,13.7,13.7,$,31-Dec-19,,13.7,table,,,hard,,2019-12-31,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_revenue_per_customer,,15.9,15.9,15.9,$,31-Dec-19,,15.9,table,,,hard,,2019-12-31,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_revenue_per_customer,,9.3,9.3,9.3,$,30-Jun-19,,9.3,table,,,hard,,2019-06-30,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_revenue_per_customer,,11.5,11.5,11.5,$,30-Jun-20,,11.5,table,,,hard,,2020-06-30,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_revenue_concentration,,27%,27%,27.0,%,30-Jun-20,,27%,text,,,medium,2020-01-01,2020-06-30,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_revenue_concentration,,19%,19%,19.0,%,30-Jun-20,,19%,text,,,medium,2020-01-01,2020-06-30,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_revenue_concentration,,10%,10%,10.0,%,30-Jun-20,,10%,text,,,medium,2020-01-01,2020-06-30,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_revenue_concentration,,25%,25%,25.0,%,30-Jun-20,,25%,text,,,medium,2020-01-01,2020-06-30,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_revenue_concentration,,27%,27%,27.0,%,31-Dec-17,,27%,text,,,medium,2017-01-01,2017-12-31,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_revenue_concentration,,19%,19%,19.0,%,31-Dec-17,,19%,text,,,medium,2017-01-01,2017-12-31,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_revenue_concentration,,10%,10%,10.0,%,31-Dec-17,,10%,text,,,medium,2017-01-01,2017-12-31,
https://www.sec.gov/Archives/edgar/data/1795589/000119312520251765/d12646df1a.htm,Kingsoft Cloud Holdings Ltd,cm_revenue_concentration,,98,98.3%,98.3,%,30-Jun-19,,98,text,,,hard,2019-01-01,2019-06-30,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_monthly_active_users,,7.7 million,7.7 million,7700000,count,31-Dec-22,,7.7 million,text,,,medium,2022-01-01,2022-12-31,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_purchase_transactions_overall,,262.6 million,262.6 million,262600000.00000003,count,31-Dec-22,,262.6 million,text,,,medium,2022-01-01,2022-12-31,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_concentration,,13%,13%,13.0,%,31-Dec-20,,13%,text,,,easy,2020-01-01,2020-12-31,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_concentration,,34%,34%,34.0,%,31-Dec-20,,34%,text,,,easy,2020-01-01,2020-12-31,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_concentration,,13%,13%,13.0,%,30-Jun-22,,13%,text,,,easy,2022-01-01,2022-06-30,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_concentration,,18%,18%,18.0,%,30-Jun-22,,18%,text,,,easy,2022-01-01,2022-06-30,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_concentration,,14%,14%,14.0,%,30-Jun-22,,14%,text,,,easy,2022-01-01,2022-06-30,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_concentration,,13%,13%,13.0,%,30-Jun-23,,13%,text,,,easy,2023-01-01,2023-06-30,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_concentration,,14%,14%,14.0,%,30-Jun-23,,14%,text,,,easy,2023-01-01,2023-06-30,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_concentration,,11%,11%,11.0,%,30-Jun-23,,11%,text,,,easy,2023-01-01,2023-06-30,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_concentration,,12%,12%,12.0,%,31-Dec-22,,12%,text,,,easy,2022-01-01,2022-12-31,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_concentration,,16%,16%,16.0,%,31-Dec-22,,16%,text,,,easy,2022-01-01,2022-12-31,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_concentration,,18%,18%,18.0,%,31-Dec-21,,18%,text,,,easy,2021-01-01,2021-12-31,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_concentration,,23%,23%,23.0,%,31-Dec-21,,23%,text,,,easy,2021-01-01,2021-12-31,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_average_order_value,,$110,$110,110.0,$,31-Dec-22,,$110,text,,,easy,2022-01-01,2022-12-31,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_by_cohort,,1.00x,1,1.0,ratio,Q1 FY2022,,1.00x,chart,,,easy,,,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_by_cohort,,0.98x,0.98,0.98,ratio,Q1 2023,,0.98x,chart,,,easy,,,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_by_cohort,,1.73x,1.73,1.73,ratio,year 2,,1.73x,chart,,,easy,,,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_by_cohort,,1.74x,1.74,1.74,ratio,year 3,,1.74x,chart,,,easy,,,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_by_cohort,,3.00x,3.00,3.0,ratio,year 4,,3.00x,chart,,,easy,,,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_by_cohort,,3.26x,3.26,3.26,ratio,year 5,,3.26x,chart,,,easy,,,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_by_cohort,,3.52x,3.52,3.52,ratio,year 6,,3.52x,chart,,,easy,,,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_by_cohort,,1.00x,1.00,1.0,ratio,year 1,,1.00x,chart,,,easy,,,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_by_cohort,,1.49x,1.49,1.49,ratio,Year 2,,1.49x,chart,,,easy,,,
https://www.sec.gov/Archives/edgar/data/1579091/000119312523235646/d55348ds1a.htm,Maplebear Inc.,cm_revenue_by_cohort,,2.42x,2.42,2.42,ratio,Year 3,,2.42x,chart,,,easy,,,
https://www.sec.gov/Archives/edgar/data/1783879/000162828021019902/,"Robinhood Markets, Inc.",cm_monthly_active_users,,,4.3,4.3,count,2019-01-01 to 2019-12-31,,<mark>4.3</mark>,table,,,,2019-01-01,2019-12-31,
https://www.sec.gov/Archives/edgar/data/1783879/000162828021019902/,"Robinhood Markets, Inc.",cm_monthly_active_users,,,21.3,21.3,count,2021-06-30,,<mark>21.3</mark>,table,,,,2021-06-30,2021-06-30,
https://www.sec.gov/Archives/edgar/data/1783879/000162828021019902/,"Robinhood Markets, Inc.",cm_monthly_active_users,,,11.7,11.7,count,2020-01-01 to 2020-12-31,,<mark>11.7</mark>,table,,,,2020-01-01,2020-12-31,
https://www.sec.gov/Archives/edgar/data/1783879/000162828021019902/,"Robinhood Markets, Inc.",cm_monthly_active_users,,,10.2,10.2,count,2020-06-30,,<mark>10.2</mark>,table,,,,2020-06-30,2020-06-30,
https://www.sec.gov/Archives/edgar/data/1783879/000162828021019902/,"Robinhood Markets, Inc.",cm_customer_acquisition_cost,,,$53,53,$,2019-01-01 to 2019-12-31,,<mark>$53</mark>,text,,,,2019-01-01,2019-12-31,
